 20240925-220509,[command] python run_expid.py --config ./config/ViTDCNv2ReLU_tuner_config_ML_1M --expid ViTDCNv2_ML_1M_001_8b960980 --gpu 0,[exp_id] ViTDCNv2_ML_1M_001_8b960980,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318594 - AUC: 0.853211,[test] logloss: 0.316811 - AUC: 0.853715
 20240925-220807,[command] python run_expid.py --config ./config/ViTDCNv2ReLU_tuner_config_ML_1M --expid ViTDCNv2_ML_1M_002_f41727ac --gpu 0,[exp_id] ViTDCNv2_ML_1M_002_f41727ac,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318852 - AUC: 0.853149,[test] logloss: 0.317037 - AUC: 0.853652
 20240925-221119,[command] python run_expid.py --config ./config/ViTDCNv2ReLU_tuner_config_ML_1M --expid ViTDCNv2_ML_1M_003_44163a02 --gpu 0,[exp_id] ViTDCNv2_ML_1M_003_44163a02,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318401 - AUC: 0.853674,[test] logloss: 0.316543 - AUC: 0.854227
