 20240927-153211,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_017_31f64e34 --gpu 3,[exp_id] ViTDCNv3Heavy_ML_1M_017_31f64e34,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.320563 - AUC: 0.854669,[test] logloss: 0.319435 - AUC: 0.854359
 20240927-153353,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_015_dfa853ab --gpu 2,[exp_id] ViTDCNv3Heavy_ML_1M_015_dfa853ab,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.321006 - AUC: 0.854113,[test] logloss: 0.319469 - AUC: 0.853869
 20240927-154102,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_016_47721326 --gpu 0,[exp_id] ViTDCNv3Heavy_ML_1M_016_47721326,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.320356 - AUC: 0.853776,[test] logloss: 0.319584 - AUC: 0.853098
 20240927-154250,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_019_151e8b01 --gpu 1,[exp_id] ViTDCNv3Heavy_ML_1M_019_151e8b01,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.320961 - AUC: 0.852319,[test] logloss: 0.319363 - AUC: 0.852630
 20240927-154923,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_022_e2ce2b64 --gpu 3,[exp_id] ViTDCNv3Heavy_ML_1M_022_e2ce2b64,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.321912 - AUC: 0.854169,[test] logloss: 0.320503 - AUC: 0.854177
 20240927-155053,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_021_56030a4c --gpu 2,[exp_id] ViTDCNv3Heavy_ML_1M_021_56030a4c,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.321301 - AUC: 0.853296,[test] logloss: 0.320208 - AUC: 0.852928
 20240927-155326,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_020_21bb5fb6 --gpu 1,[exp_id] ViTDCNv3Heavy_ML_1M_020_21bb5fb6,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.320694 - AUC: 0.854173,[test] logloss: 0.319973 - AUC: 0.853492
 20240927-160148,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_018_881c69c7 --gpu 0,[exp_id] ViTDCNv3Heavy_ML_1M_018_881c69c7,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.320091 - AUC: 0.854241,[test] logloss: 0.319509 - AUC: 0.853138
 20240927-160501,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_026_844c8466 --gpu 3,[exp_id] ViTDCNv3Heavy_ML_1M_026_844c8466,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.320068 - AUC: 0.853890,[test] logloss: 0.319160 - AUC: 0.853539
 20240927-160538,[command] python run_expid.py --config ./config/ViTDCNv3Heavy_tuner_config_ML_1M --expid ViTDCNv3Heavy_ML_1M_023_8d9aaf19 --gpu 2,[exp_id] ViTDCNv3Heavy_ML_1M_023_8d9aaf19,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.321487 - AUC: 0.852949,[test] logloss: 0.319741 - AUC: 0.853503
