 20240924-015550,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_001_7c37ae4f --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_001_7c37ae4f,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316950 - AUC: 0.853745,[test] logloss: 0.316130 - AUC: 0.853507
 20240924-020337,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_002_99c10563 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_002_99c10563,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318516 - AUC: 0.852566,[test] logloss: 0.317429 - AUC: 0.852205
 20240924-021222,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_003_ff6866fa --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_003_ff6866fa,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316542 - AUC: 0.854737,[test] logloss: 0.315345 - AUC: 0.854663
 20240924-023244,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_004_23c09b5d --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_004_23c09b5d,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317260 - AUC: 0.854230,[test] logloss: 0.316097 - AUC: 0.854080
 20240924-030015,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_005_02e17137 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_005_02e17137,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317871 - AUC: 0.853877,[test] logloss: 0.316418 - AUC: 0.854198
 20240924-032644,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_006_12818089 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_006_12818089,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317235 - AUC: 0.854197,[test] logloss: 0.315851 - AUC: 0.854413
 20240924-034657,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_007_21d0c57f --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_007_21d0c57f,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317810 - AUC: 0.853231,[test] logloss: 0.316373 - AUC: 0.853278
 20240924-041335,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_008_5b257532 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_008_5b257532,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317095 - AUC: 0.854423,[test] logloss: 0.315629 - AUC: 0.854681
 20240924-044114,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_009_536418a6 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_009_536418a6,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318179 - AUC: 0.853195,[test] logloss: 0.316793 - AUC: 0.853240
 20240924-050612,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_010_2af9ba5b --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_010_2af9ba5b,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317128 - AUC: 0.853824,[test] logloss: 0.315906 - AUC: 0.853618
 20240924-053455,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_011_d449348f --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_011_d449348f,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317678 - AUC: 0.853638,[test] logloss: 0.316446 - AUC: 0.853553
 20240924-060019,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_012_8673eaa0 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_012_8673eaa0,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318207 - AUC: 0.852844,[test] logloss: 0.316934 - AUC: 0.852842
 20240924-070224,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_013_50f61f24 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_013_50f61f24,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317049 - AUC: 0.854065,[test] logloss: 0.315705 - AUC: 0.854053
 20240924-080344,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_014_ff6866fa --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_014_ff6866fa,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316430 - AUC: 0.854916,[test] logloss: 0.314865 - AUC: 0.855016
 20240924-085931,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_015_6a99d3f3 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_015_6a99d3f3,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317115 - AUC: 0.853702,[test] logloss: 0.315934 - AUC: 0.853655
 20240924-095826,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_016_9518a36d --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_016_9518a36d,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317217 - AUC: 0.854252,[test] logloss: 0.315712 - AUC: 0.854511
 20240924-111250,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_017_00eb5264 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_017_00eb5264,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316421 - AUC: 0.855433,[test] logloss: 0.315235 - AUC: 0.855087
 20240924-121129,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_018_21d0c57f --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_018_21d0c57f,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317652 - AUC: 0.853051,[test] logloss: 0.316083 - AUC: 0.853402
 20240924-132840,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_019_78dc9d78 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_019_78dc9d78,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316857 - AUC: 0.854826,[test] logloss: 0.315572 - AUC: 0.854839
 20240924-142706,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_020_ac335ed2 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_020_ac335ed2,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316989 - AUC: 0.853954,[test] logloss: 0.315540 - AUC: 0.853938
 20240924-160643,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_021_6fd625bb --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_021_6fd625bb,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318732 - AUC: 0.853305,[test] logloss: 0.317095 - AUC: 0.853725
 20240924-174331,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_022_d449348f --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_022_d449348f,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318571 - AUC: 0.853340,[test] logloss: 0.317017 - AUC: 0.853833
 20240924-191220,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_023_a10798cf --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_023_a10798cf,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318669 - AUC: 0.852977,[test] logloss: 0.317168 - AUC: 0.853358
 20240924-204949,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_024_9c8fa648 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_024_9c8fa648,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318520 - AUC: 0.853580,[test] logloss: 0.317060 - AUC: 0.853820
 20240924-214600,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_025_02e17137 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_025_02e17137,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.316845 - AUC: 0.853861,[test] logloss: 0.315991 - AUC: 0.853461
 20240924-224701,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_026_12818089 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_026_12818089,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318635 - AUC: 0.852627,[test] logloss: 0.317136 - AUC: 0.852832
 20240924-233448,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_027_21d0c57f --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_027_21d0c57f,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.319087 - AUC: 0.852057,[test] logloss: 0.317485 - AUC: 0.852427
 20240925-003552,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_028_5b257532 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_028_5b257532,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317164 - AUC: 0.853855,[test] logloss: 0.315887 - AUC: 0.853901
 20240925-021249,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_029_3cc3bffe --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_029_3cc3bffe,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318696 - AUC: 0.852941,[test] logloss: 0.317601 - AUC: 0.852885
 20240925-035213,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_030_18c454d6 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_030_18c454d6,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317947 - AUC: 0.853762,[test] logloss: 0.316328 - AUC: 0.854053
 20240925-050746,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_031_9af9b0db --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_031_9af9b0db,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317150 - AUC: 0.853933,[test] logloss: 0.315795 - AUC: 0.854128
 20240925-063634,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_032_0d324ad7 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_032_0d324ad7,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317158 - AUC: 0.854742,[test] logloss: 0.315759 - AUC: 0.854896
 20240925-075742,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_033_5e4c90db --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_033_5e4c90db,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.317856 - AUC: 0.852662,[test] logloss: 0.316947 - AUC: 0.852259
 20240925-090849,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_034_f3f54e21 --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_034_f3f54e21,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318339 - AUC: 0.852722,[test] logloss: 0.317231 - AUC: 0.852607
 20240925-093156,[command] python run_expid.py --config ./config/ViTLinDCNv3_tuner_config_ML_1M --expid ViTLinDCNv3_ML_1M_035_f32d531d --gpu 2,[exp_id] ViTLinDCNv3_ML_1M_035_f32d531d,[dataset_id] ML_1M_7_x1,[train] N.A.,[val] logloss: 0.318015 - AUC: 0.853349,[test] logloss: 0.316453 - AUC: 0.853616
